2   O=C(N1[C@@H](CCC1)C(=O)NNC(=O)N)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)Cc1ccc(O)cc1)COC(C)(C)C)CC(C)C)CCCN=C(N)N	[NO NAME]
1534   n1(c2c(nn1)c(nc(n2)SCCC)N[C@H]1[C@@H](C1)c1cc(c(cc1)F)F)[C@@H]1C[C@@H]([C@H]([C@H]1O)O)OCCO	[NO NAME]

1536   FC(F)(/C=C/[C@@H]1[C@H]([C@@H](O)C[C@H]1O)C/C=C\CCCC(=O)OC(C)C)COc1ccccc1	[NO NAME]

1537   Oc1c(C(C)(C)C)cc(C(C)(C)C)c(NC(=O)c2c(=O)c3c([nH]c2)cccc3)c1	[NO NAME]

1540   FCCCN1C2CCC1[C@H]([C@H](C2)c1ccc(cc1)I)C(=O)OC	

1543   c1cccc(n1)c1cc(ccc1Cl)NC(=O)c1ccc(cc1Cl)S(=O)(=O)C	

1546   CC(=O)O[C@@H](C[N+](C)(C)C)CC(=O)O	ChEBI

1550   Clc1ccc(F)c(c1[C@@H](C)Oc1cc(cnc1N)c1cnn(c1)C1CCNCC1)Cl	VGH

1556   [C@H]1(OC([C@H]([C@@H]([C@@H]1O)O)OC(=O)C(C)C)(C)C)O[C@H]1/C(=C/C(=C/CC(OC(=O)/C(=C/C=C/C[C@@H](/C(=C/[C@@H]1CC)/C)O)/CO[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)C)OC(=O)c1c(c(c(c(c1O)Cl)O)Cl)CC)O)OC)[C@H](O)C)/C)/C	

1559   c1(ccc(c2cnc3[nH]cc(C(=O)c4c(c(ccc4F)NS(=O)(=O)CCC)F)c3c2)cc1)Cl	

1562   CCOc1ccc(cc1)C[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O.[Gd+3]	

1567   [C@@H]1(CN(CC[C@H]1C)C(=O)CC#N)N(C)c1c2cc[nH]c2ncn1	MI1

1568   c1(ccc(cc1C(F)(F)F)NC(=O)Nc1c(cc(cc1)Oc1ccnc(c1)C(=O)NC)F)Cl	

1572   c1cc(cc2c1nc(c(c2)[C@H]([C@@](CCN(C)C)(c1cccc2c1cccc2)O)c1ccccc1)OC)Br	

1579   c12c(c(=O)n(c(c1c(=O)n(c(=O)n2c1cc(ccc1)NC(=O)C)C1CC1)Nc1ccc(cc1F)I)C)C	

1581   [223Ra](Cl)Cl	

1582   c1nc(c2c(n1)cc(c(c2)NC(=O)/C=C/CN(C)C)O[C@H]1CCOC1)Nc1cc(c(cc1)F)Cl	

1585   c1(CC(C)/N=C/C(Cl)(Cl)Cl)ccccc1	

1589   C(CNS(=O)(=O)Nc1ncnc(c1c1ccc(cc1)Br)OCCOc1ncc(cn1)Br)C	

1590   n1(ccnc1)/C(=C\1/S[C@@H](CS1)c1c(cc(cc1)Cl)Cl)/C#N	

1591   CC(OC(=O)[C@@H](N[P@@](=O)(Oc1ccccc1)OCC1O[C@H]([C@]([C@@H]1O)(C)F)n1c(=O)[nH]c(=O)cc1)C)C	

1592   N1(C(c2ccc(cc2)Cl)c2ccccc2)CCN(CC1)C	

1594   c1cc(c(COC(Cn2ccnc2)c2ccc(cc2Cl)Cl)c(c1)Cl)Cl	

1595   CC(C)C(CC(C)N(C)C)(C#N)c1ccccc1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	

1596   CCC(Cc1c(cc(c(c1I)N)I)I)C(=O)O	

1597   C[C@@H](C(=Nc1c(c(c(c(c1I)C(=NC(CO)CO)O)I)C(=NC(CO)CO)O)I)O)O	

1604   CC(CN1c2ccccc2Sc2ccc(cc12)S(=O)(=O)N(C)C)N(C)C.CS(=O)(=O)O	

1605   CN(Cc1c(cccc1N=C(c1ccccc1)O)Cl)CC(=O)N1CCOCC1	

1608   CC1(O[C@@H]2C[C@H]3[C@@H]4C[C@@H](C5=CC(=O)C=C[C@@]5([C@]4([C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)Cl)Cl)C)F)C	

1614   CC(C)(C(=O)OCCOC(=O)c1cccnc1)Oc1ccc(cc1)Cl	

1617   CCOC(CN1CCN(CC1)CC(C)C(=O)c1ccccc1)c1ccccc1.Cl.Cl	

1626   c1ccc(cc1)C(c1ccc(cc1)Cl)OCCN1CCCCC1	

1627   C1CCN(CC1)C1(CCN(CCCN2c3ccccc3CCc3ccc(cc23)Cl)CC1)C(=N)O	

1635   Cc1nnc2CN=C(c3ccccc3Cl)c3cc(Br)sc3n12	

1636   CCN(CC)CCN=C(c1cc(c(cc1OC)N)Br)O	

1637   CN(Cc1cc(cc(c1N)Br)Br)C1CCCCC1	

1644   CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	

1645   Cc1ccc(c(c1)C(=O)N1CCN(CC[C@H]1C)c1nc2cc(ccc2o1)Cl)n1nccn1	

1646   c1cc(ccc1Cc1cc(ccc1Cl)[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@H]1CCOC1	

1650   Cn1nnc(n1)c1ccc(cn1)c1ccc(cc1F)N1C[C@H](COP(=O)(O)O)OC1=O	

1659   n1c(nc(c(c1)Cl)Nc1c(cccc1)S(=O)(=O)C(C)C)Nc1cc(c(cc1OC(C)C)C1CCNCC1)C	

1668   C1[C@H]([C@H](CC[C@@H]1C(=O)N(C)C)NC(=O)C(=O)Nc1ncc(cc1)Cl)NC(=O)c1nc2c(s1)CN(CC2)C	

1670   COc1cc2c(cc1C(=N)O)c(ccn2)Oc1ccc(c(c1)Cl)NC(=NC1CC1)O	

1674   C(CCCOCCOCc1c(cccc1Cl)Cl)CCNC[C@@H](c1ccc(c(c1)CO)O)O	

1679   [Al+3].[K+].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-]	

1681   Brc1c(C[N+]2(CCOCCC3C4C(C(C4)CC3)(C)C)CCOCC2)cc(OC)c(OC)c1	

1684   C[C@@]1([C@H]2C[C@H]3[C@@H](C(=C(C(=O)[C@]3(C(=C2C(=O)c2c(ccc(c12)Cl)O)O)O)C(=N)O)O)N(C)C)O	

1685   O1CC2C(C(c3c(C2O)cc2OCOc2c3)c2cc(OC)c(OC)c(OC)c2)C1=O.O1CC2C(C(c3c(C2O)cc2OCOc2c3)c2cc(OC)c(OC)c(OC)c2)C1=O.OC1C(C(C(c2c1cc1OCOc1c2)c1cc(OC)c(OC)c(OC)c1)C(=O)O)CO.OC1C(C(C(c2c1cc1OCOc1c2)c1cc(OC)c(OC)c(OC)c1)C(=O)O)CO	11979494

1690   CC(C)[C@@H](CO)n1cc(c(=O)c2cc(Cc3cccc(c3F)Cl)c(cc12)OC)C(=O)O	

1692   [Mg+2].[OH-].[OH-]	

1693   [Na+].S(=O)(=O)(CCS)[O-]	

1694   [Na+].[O-]N=O	

1695   C(COP(=O)(OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)[O-])[N+](C)(C)C	Dipalmitoylphosphatidylcholine.mol

1696   c1(cc(c2c(c1O)nccc2)I)I	

1697   [Ca+2].C(=[N-])=[N-]	

1704   C(CC(=O)[O-])(C(=O)[O-])(CC(=O)[O-])O.[K+].[K+].[K+]	

1705   O=P([O-])(O)[O-].[Na+].[Na+]	

1707   [Cl-].[Cl-].[Cl-].[Cr+3]	

1708   [Cu+2]	

1709   Cl[Cu]Cl	

1710   [O-]C(=O)CN1CCN(CC(=O)O)CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3]	

1711   CC(=O)Nc1c(c(c(c(c1I)C(=O)O)I)C(=O)NC)I	

1712   C(=O)(NCC(CO)O)c1c(c(c(c(c1I)C(=O)NCC(CO)O)I)N(CCO)C(=O)CO)I	

1713   c1(c(c(c(c(c1C(=O)NCCO)I)N(C(=O)C)CC(CO)O)I)C(=O)NCC(CO)O)I	

1714   C1=C/C(=C(\c2ccc(cc2)N(CC)CC)/c2cc(ccc2S(=O)(=O)[O-])S(=O)(=O)[O-])/C=CC1=[N+](CC)CC.[Na+]	

1715   [99Tc].Brc1c(c(NC(=O)CN(CC(=O)O)CC(=O)O)c(cc1C)C)C	

1716   C(P(=O)([O-])[O-])P(=O)([O-])[O-].O.O.[98Tc+4]	

1717   C(O)(P(=O)(O)O)P(=O)(O)O.[99Tc]	

1723   [Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Na+].[Na+].O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2]	

1724   [Fe+3].[Fe+3].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3]	

1730   [Na+].[Cl-]	

1731   C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]	

1732   [He]	

1733   CN(CC(CO)O)C(=O)c1c(c(c(c(c1I)N=C(COC)O)I)C(=NCC(CO)O)O)I	

1735   [Na+].[Na+].[Na+].[Na+].c1c(cc2c(c1N)c(c(c(c2)S(=O)(=O)[O-])/N=N/c1ccc(cc1C)c1ccc(c(c1)C)/N=N/c1c(c2c(cc1S(=O)(=O)[O-])cc(cc2N)S(=O)(=O)[O-])O)O)S(=O)(=O)[O-]	

1736   C(CC(=O)[O-])(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+].O.O	

1737   CCOCCP(CCOCC)CCP(CCOCC)CCOCC.CCOCCP(CCOCC)CCP(CCOCC)CCOCC.O.O.[98Tc]	

1738   CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Tc+]	

1739   OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-].[Fe+3]	

1740   CCc1cc2C(=NCc3nnc(C)n3c2s1)c1ccccc1Cl	

1744   Clc1cc(N2CCN(CC2)CCCn2nc(n(c2=O)CC)CC)ccc1	

1746   Clc1cc(N2CCN(CC2)CCc2n[nH]c(c2)C)ccc1	

1757   Cc1c(cccc1Nc1ccccc1C(=O)O)Cl	

1758   c1ccnc(c1C(=O)O)Nc1cccc(c1C)Cl	

1761   C(CN)C(=O)[N-][C@@H](Cc1cnc[nH]1)C(=O)[O-].[Zn+2]	

1764   C1(=Cc2c(Sc3c1cc(cc3)Cl)cccc2)OCCN(C)C	

1770   P1(=O)(OCC(CO1)(C)C)C1=C(NC(=C(C1c1cc([N+](=O)[O-])ccc1)C(=O)OCCN(c1ccccc1)Cc1ccccc1)C)C	

1772   [C@H]1(C(=C(NC(=C1C(=O)OC)C)COCCN)C(=O)OCC)c1c(cccc1)Cl	

1773   Cc1nc(c(c(n1)OC)NC1=NCCN1)Cl	

1778   Clc1c(O)cc(=O)[nH]c1	

1781   [Sr+2].[Sr+2].[O-]C(=O)CN(CC(=O)[O-])c1c(C#N)c(CC(=O)[O-])c(s1)C(=O)[O-]	

1787   C(=O)(CC(C(=O)[O-])S[Au])O.[Na+]	

1788   [N+](CCO)(C)(C)[11CH3].[Cl-]	

1791   [Si](O[Si](=O)[O-])(O[Si](=O)[O-])([O-])[O-].[Mg+2].[Mg+2]	

1798   CN1c2ccccc2C(c2ccc(cc2S1(=O)=O)Cl)NCCCCCCC(=O)O	

1802   [131I][Na]	

1806   [P@@](=O)(Oc1ccccc1)(N[C@H](C(=O)OC(C)C)C)CO[C@@H](Cn1c2ncnc(N)c2nc1)C	

1807   [Br-].[C@@H]1(C[C@H]2[C@H]3[C@@H]([C@@H](C1)[N+]2(CCCC)C)O3)OC(=O)[C@H](CO)c1ccccc1	

1809   C(=O)(c1c(c(c(c(c1I)C(=O)NCCO)I)NC(=O)CNC(=O)c1c(c(c(c(c1I)C(=O)NC)I)N(C)C(=O)C)I)I)O	

1810   [Tc](=O)(=O)(=O)[O-].[Na+]	

1811   [133Xe]	

1812   [Tl+].[Cl-]	

1813   N12[C@@H]([C@@H](C1=O)NC(=O)Cc1ccccc1)SC([C@@H]2C(=O)O)(C)C.C(=O)(c1ccc(N)cc1)OCCN(CC)CC	

1814   [Zn]=O	

1815   [O-]S(=O)(=O)[O-].[Zn+2]	

1816   N12[C@H](C(S[C@@H]2[C@H](NC(=O)Cc2ccccc2)C1=O)(C)C)C(=O)[O-].c1ccccc1CC(=O)N[C@@H]1C(=O)N2[C@H](C(S[C@H]12)(C)C)C(=O)[O-].[NH2+](Cc1ccccc1)CC[NH2+]Cc1ccccc1	

1818   [Na+].[F-]	

1820   Fc1cn(c(=O)[nH]c1=O)C1OCCC1.O=c1[nH]c(=O)cc[nH]1	

1822   P(=O)(Oc1c2c(c(OP(=O)([O-])[O-])cc1C)cccc2)([O-])[O-].[Na+].[Na+].[Na+].[Na+]	

1823   CN(C)C=Nc1c(cc(c(CCC(=O)O)c1I)I)I	

1824   [Hg](O)CC(OC)CNC(=O)c1c(OCC(=O)O)cccc1	

1825   c1(c(c(c(cc1I)I)NC(=O)CCC)I)CC(C(=O)O)CC	

1828   Clc1c(CN2CCCC2=N)[nH]c(=O)[nH]c1=O	

1830   c1(c(c(c(c(c1I)N(C(=O)C)C)I)NC(=O)C)I)C(=O)O	

1831   c1(c(c(c(cc1I)I)NC(=O)C)I)C(=O)O	

1836   CC1(C)C(=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c12)C=CC=CC=CC=C1C(C)(C)c2c3ccccc3ccc2N1CCCCS(=O)(=O)[O-].[Na+]	

1838   [Na+].[O-]C(=O)C	

1839   [K+].OP(=O)(O)[O-]	

1840   [K+].[K+].O=P([O-])(O)[O-]	

1841   [123I-]	

1844   [Na+].O=S(=O)([O-])[O-].[Na+]	

1845   [111In+3].[O-]c1c2ncccc2ccc1.[O-]c1c2ncccc2ccc1.[O-]c1c2ncccc2ccc1	

1846   C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCc1ccccc1)C(=O)O.O.O	

1848   Cl[111In](Cl)Cl	

1854   C(C(COP(=O)([O-])[O-])O)O.[Na+].[Na+].O	

1855   CC(C)C[C@@H](B(O)O)N=C(CN=C(c1cc(ccc1Cl)Cl)O)O	

1858   C(=O)(C1NC(=O)CC1)O	609-36-9.mol

1863   c1cc(c2c(c1n1c(nnc1Br)SCC(=O)O)cccc2)C1CC1	

1866   C1N(CCN(C1)c1ccc(C(=O)NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])NCC2CCOCC2)c(c1)Oc1cc2c(nc1)[nH]cc2)CC1=C(CC(CC1)(C)C)c1ccc(cc1)Cl	

1869   CC[Hg]Sc1ccccc1C(=O)O[Na]	

1874   O=S(=O)(c1cccc(C[C@H](NC(=O)c2c(cc3c(c2Cl)CCN(C3)C(=O)c2ccc3c(c2)occ3)Cl)C(=O)O)c1)C	

1876   Cc1cc(cnc1)CN1CCC(=C2c3ccc(cc3CCc3cccnc23)Cl)CC1	

